row.names,geneid,genesymbol
4497,ENSG00000225338.1,RP11-384C4.3
4498,ENSG00000201544.1,SNORA16B
4499,ENSG00000229832.1,RP11-384C4.2
4500,ENSG00000065600.8,TMEM206
4501,ENSG00000117691.5,NENF
4502,ENSG00000224535.1,RP11-61J19.2
4503,ENSG00000228067.1,RP11-61J19.3
4504,ENSG00000260805.1,RP11-61J19.4
4505,ENSG00000162772.12,ATF3
4506,ENSG00000264590.1,RN7SL512P
4507,ENSG00000235862.2,RP11-338C15.5
4508,ENSG00000162771.6,FAM71A
4509,ENSG00000226036.1,RP11-338C15.2
4510,ENSG00000237980.1,RP11-338C15.3
4511,ENSG00000123685.4,BATF3
4512,ENSG00000207491.1,RNU6-423P
4513,ENSG00000117697.10,NSL1
4514,ENSG00000203705.6,TATDN3
4515,ENSG00000236905.2,RP11-348H3.2
4516,ENSG00000185523.6,C1orf227
4517,ENSG00000198468.3,FLVCR1-AS1
4518,ENSG00000236317.1,RP11-348H3.5
4519,ENSG00000162769.8,FLVCR1
4520,ENSG00000143494.11,VASH2
4521,ENSG00000174606.8,ANGEL2
4522,ENSG00000136643.7,RPS6KC1
4523,ENSG00000228646.3,RPL31P13
4524,ENSG00000225233.1,RP11-554K11.2
4525,ENSG00000221026.1,AL592063.1
4526,ENSG00000228255.1,RP11-323I1.1
4527,ENSG00000230461.4,PROX1-AS1
4528,ENSG00000117707.11,PROX1
4529,ENSG00000272167.1,RP11-53A1.2
4530,ENSG00000143499.9,SMYD2
4531,ENSG00000228470.1,RP11-176D17.3
4532,ENSG00000152104.7,PTPN14
4533,ENSG00000213036.3,RP11-365D23.4
4534,ENSG00000215819.3,KRT18P12
4535,ENSG00000117724.8,CENPF
4536,ENSG00000250536.1,ABHD17AP3
4537,ENSG00000224584.2,RP11-365D23.2
4538,ENSG00000185221.6,GAPDHP24
4539,ENSG00000223869.1,RP11-323K10.1
4540,ENSG00000082482.9,KCNK2
4541,ENSG00000232809.1,VDAC1P10
4542,ENSG00000136636.8,KCTD3
4543,ENSG00000042781.8,USH2A
4544,ENSG00000202498.1,SNORD116
4545,ENSG00000229242.1,RP5-1111A8.3
4546,ENSG00000233620.1,RP11-22M7.2
4547,ENSG00000236292.1,RP5-1099E6.3
4548,ENSG00000226013.1,MRPS18BP1
4549,ENSG00000196482.12,ESRRG
4550,ENSG00000092978.6,GPATCH2
4551,ENSG00000229841.1,RP11-361K17.2
4552,ENSG00000162814.6,SPATA17
4553,ENSG00000234070.1,RP11-415L24.1
4554,ENSG00000228247.1,UBBP2
4555,ENSG00000231814.2,LINC00210
4556,ENSG00000230714.1,RP11-152L7.1
4557,ENSG00000232100.1,RP11-152L7.2
4558,ENSG00000201493.1,RNU1-141P
4559,ENSG00000067533.5,RRP15
4560,ENSG00000229016.1,RP11-224O19.4
4561,ENSG00000223375.1,RP11-224O19.5
4562,ENSG00000232480.1,RP11-224O19.2
4563,ENSG00000092969.7,TGFB2
4564,ENSG00000228208.2,C1orf143
4565,ENSG00000212610.1,U3
4566,ENSG00000226693.1,RP11-412H9.1
4567,ENSG00000225561.1,RP11-412H9.2
4568,ENSG00000228063.1,RP11-135J2.4
4569,ENSG00000143353.7,LYPLAL1
4570,ENSG00000225920.2,RIMKLBP2
4571,ENSG00000223842.1,RP11-135J2.3
4572,ENSG00000228536.1,RP11-392O17.1
4573,ENSG00000230024.1,RP11-95P13.1
4574,ENSG00000238232.1,RP11-95P13.2
4575,ENSG00000215817.3,ZC3H11B
4576,ENSG00000252240.1,AC096643.1
4577,ENSG00000196660.6,SLC30A10
4578,ENSG00000252086.1,RNA5SP76
4579,ENSG00000221673.1,U3
4580,ENSG00000136628.13,EPRS
4581,ENSG00000238798.1,snoU13
4582,ENSG00000162813.13,BPNT1
4583,ENSG00000067704.8,IARS2
4584,ENSG00000207590.1,MIR215
4585,ENSG00000207624.1,MIR194-1
4586,ENSG00000238576.1,snoU13
4587,ENSG00000232134.1,RPS15AP12
4588,ENSG00000118873.11,RAB3GAP2
4589,ENSG00000222370.1,SNORA36B
4590,ENSG00000270585.1,RP11-568G11.4
4591,ENSG00000270708.1,RP11-568G11.5
4592,ENSG00000218283.2,MORF4L1P1
4593,ENSG00000213033.4,AURKAPS1
4594,ENSG00000230318.2,XRCC6P3
4595,ENSG00000232883.1,RP11-302I18.1
4596,ENSG00000226927.1,RP11-302I18.3
4597,ENSG00000260505.1,RP11-410C4.5
4598,ENSG00000224867.2,AC096644.1
4599,ENSG00000235163.2,RP11-410C4.1
4600,ENSG00000234863.1,RP11-410C4.2
4601,ENSG00000226226.1,SLMO2P1
4602,ENSG00000231529.1,RP11-410C4.4
4603,ENSG00000116141.11,MARK1
4604,ENSG00000243872.2,RN7SL464P
4605,ENSG00000233012.2,HDAC1P2
4606,ENSG00000162817.6,C1orf115
4607,ENSG00000117791.11,MARC2
4608,ENSG00000186205.8,MARC1
4609,ENSG00000221571.2,RNU6ATAC35P
4610,ENSG00000272823.1,RP11-295M18.6
4611,ENSG00000238078.1,RP11-295M18.2
4612,ENSG00000257551.1,HLA-AS1
4613,ENSG00000136630.11,HLX
4614,ENSG00000226211.1,RP11-453O22.1
4615,ENSG00000234754.1,RP11-421L10.1
4616,ENSG00000232436.1,RP11-103C3.1
4617,ENSG00000227585.2,RP11-103C3.2
4618,ENSG00000143507.13,DUSP10
4619,ENSG00000227925.1,RP11-191N8.2
4620,ENSG00000200033.1,RNU6-403P
4621,ENSG00000238042.1,RP11-815M8.1
4622,ENSG00000228437.1,RP11-400N13.2
4623,ENSG00000212094.2,AC092765.1
4624,ENSG00000232679.1,RP11-400N13.3
4625,ENSG00000236230.1,RP11-400N13.1
4626,ENSG00000227613.1,QRSL1P2
4627,ENSG00000226643.1,RP11-358H9.1
4628,ENSG00000234419.1,CICP13
4629,ENSG00000222399.1,RNU6-791P
4630,ENSG00000143512.8,HHIPL2
4631,ENSG00000143498.13,TAF1A
4632,ENSG00000225265.1,RP11-378J18.3
4633,ENSG00000154305.12,MIA3
4634,ENSG00000229399.1,RP11-378J18.6
4635,ENSG00000272750.1,RP11-378J18.8
4636,ENSG00000186063.8,AIDA
4637,ENSG00000263877.1,RN7SL276P
4638,ENSG00000162819.7,BROX
4639,ENSG00000197520.6,FAM177B
4640,ENSG00000228106.1,RP11-452F19.3
4641,ENSG00000154309.7,DISP1
4642,ENSG00000239054.1,snoU13
4643,ENSG00000234523.1,NDUFB1P2
4644,ENSG00000187554.7,TLR5
4645,ENSG00000236846.1,RP11-239E10.2
4646,ENSG00000226601.1,RP11-239E10.3
4647,ENSG00000143502.10,SUSD4
4648,ENSG00000251789.1,RNU4-57P
4649,ENSG00000178395.5,C1orf65
4650,ENSG00000203697.7,CAPN8
4651,ENSG00000235428.1,WI2-2998D17.2
4652,ENSG00000227002.2,SNRPEP10
4653,ENSG00000212398.1,RNU6-1248P
4654,ENSG00000162909.13,CAPN2
4655,ENSG00000143514.12,TP53BP2
4656,ENSG00000227621.1,PHBP11
4657,ENSG00000188460.4,ACTBP11
4658,ENSG00000233771.2,CICP5
4659,ENSG00000272645.1,RP11-504P24.8
4660,ENSG00000212157.1,RNU6-1319P
4661,ENSG00000232372.1,RP11-504P24.2
4662,ENSG00000243000.1,RP11-504P24.3
4663,ENSG00000185495.6,RP11-504P24.4
4664,ENSG00000263182.1,RP11-504P24.6
4665,ENSG00000269358.1,AC138393.1
4666,ENSG00000229930.1,RP11-504P24.5
4667,ENSG00000252484.1,RN7SKP49
4668,ENSG00000143756.7,FBXO28
4669,ENSG00000236773.1,RP11-365O16.1
4670,ENSG00000143753.8,DEGS1
4671,ENSG00000201898.1,SNORA72
4672,ENSG00000232628.1,RP11-365O16.3
4673,ENSG00000237101.1,RP11-365O16.6
4674,ENSG00000143748.13,NVL
4675,ENSG00000221406.1,MIR320B2
4676,ENSG00000229742.1,RP11-365O16.5
4677,ENSG00000206887.1,RNU6-1008P
4678,ENSG00000238856.1,snoU13
4679,ENSG00000143771.7,CNIH4
4680,ENSG00000162923.10,WDR26
4681,ENSG00000266618.1,MIR4742
4682,ENSG00000143786.3,CNIH3
4683,ENSG00000229991.1,AKR1B1P1
4684,ENSG00000233384.1,RP11-100E13.1
4685,ENSG00000234247.1,RP11-100E13.3
4686,ENSG00000229400.1,RP11-3L21.2
4687,ENSG00000251933.1,AL596330.1
4688,ENSG00000225334.1,RP11-449J1.1
4689,ENSG00000185842.10,DNAH14
4690,ENSG00000143815.10,LBR
4691,ENSG00000203691.2,AC092811.1
4692,ENSG00000234476.1,RP11-496N12.6
4693,ENSG00000154380.12,ENAH
4694,ENSG00000227496.1,RP11-145A3.1
4695,ENSG00000226349.1,RP11-145A3.2
4696,ENSG00000223306.1,RNU6-1304P
4697,ENSG00000143742.8,SRP9
4698,ENSG00000234112.2,RP11-145A3.4
4699,ENSG00000143819.8,EPHX1
4700,ENSG00000242861.1,RP11-285F7.2
4701,ENSG00000196187.7,TMEM63A
4702,ENSG00000243709.1,LEFTY1
4703,ENSG00000143811.12,PYCR2
4704,ENSG00000248322.1,RP4-559A3.6
4705,ENSG00000143768.7,LEFTY2
4706,ENSG00000213032.3,NDUFA3P3
4707,ENSG00000143751.9,SDE2
4708,ENSG00000272562.1,RP11-396C23.4
4709,ENSG00000163041.5,H3F3A
4710,ENSG00000225518.2,RP11-396C23.2
4711,ENSG00000270598.1,RP11-396C23.3
4712,ENSG00000182827.8,ACBD3
4713,ENSG00000234478.1,RP11-275I14.4
4714,ENSG00000223570.2,RP11-275I14.2
4715,ENSG00000185155.7,MIXL1
4716,ENSG00000183814.11,LIN9
4717,ENSG00000238545.1,snoU13
4718,ENSG00000239094.1,snoU13
4719,ENSG00000236994.1,YBX1P9
4720,ENSG00000143799.8,PARP1
4721,ENSG00000270287.1,RP11-118H4.3
4722,ENSG00000229965.1,RP11-118H4.1
4723,ENSG00000223282.1,RN7SKP165
4724,ENSG00000177770.10,CDKN2AIPNLP1
4725,ENSG00000203685.5,C1orf95
4726,ENSG00000143772.5,ITPKB
4727,ENSG00000228382.1,ITPKB-IT1
4728,ENSG00000228548.1,ITPKB-AS1
4729,ENSG00000238183.2,RPS27P5
4730,ENSG00000143801.12,PSEN2
4731,ENSG00000163050.12,ADCK3
4732,ENSG00000228525.1,RP5-1087E8.2
4733,ENSG00000143776.14,CDC42BPA
4734,ENSG00000228625.1,RP11-1B20.1
4735,ENSG00000228729.1,RP11-211A18.2
4736,ENSG00000236636.2,RP11-211A18.1
4737,ENSG00000234277.2,CTD-2090I13.1
4738,ENSG00000232864.1,CTD-2090I13.2
4739,ENSG00000224834.1,BTF3P9
4740,ENSG00000237193.1,RP11-275O4.4
4741,ENSG00000237469.2,TUBB8P10
4742,ENSG00000235827.2,TUBB8P9
4743,ENSG00000227711.1,RP11-275O4.3
4744,ENSG00000202264.1,RNA5SP77
4745,ENSG00000181450.13,ZNF678
4746,ENSG00000225934.2,RP4-566D2.1
4747,ENSG00000265216.1,AL592310.1
4748,ENSG00000215812.4,ZNF847P
4749,ENSG00000143740.10,SNAP47
4750,ENSG00000081692.8,JMJD4
4751,ENSG00000230005.2,SNAP47-AS1
4752,ENSG00000185888.5,PRSS38
4753,ENSG00000143816.7,WNT9A
4754,ENSG00000264483.1,MIR5008
4755,ENSG00000233003.3,CICP26
4756,ENSG00000154342.4,WNT3A
4757,ENSG00000143761.9,ARF1
4758,ENSG00000143793.8,C1orf35
4759,ENSG00000162910.14,MRPL55
4760,ENSG00000224566.2,FAM96AP2
4761,ENSG00000227625.2,RP11-520H14.1
4762,ENSG00000143774.12,GUK1
4763,ENSG00000198835.3,GJC2
4764,ENSG00000203684.5,IBA57-AS1
4765,ENSG00000181873.8,IBA57
4766,ENSG00000162913.9,C1orf145
4767,ENSG00000154358.15,OBSCN
4768,ENSG00000269890.1,RP5-1139B12.2
4769,ENSG00000269934.1,RP5-1139B12.3
4770,ENSG00000270110.1,RP5-1139B12.4
4771,ENSG00000270104.1,RP11-245P10.6
4772,ENSG00000154370.9,TRIM11
4773,ENSG00000231563.1,RP11-245P10.4
4774,ENSG00000162931.7,TRIM17
4775,ENSG00000168148.3,HIST3H3
4776,ENSG00000230841.2,RP5-915N17.3
4777,ENSG00000181218.4,HIST3H2A
4778,ENSG00000196890.3,HIST3H2BB
4779,ENSG00000266174.1,MIR4666A
4780,ENSG00000181201.2,HIST3H2BA
4781,ENSG00000168159.9,RNF187
4782,ENSG00000215811.3,BTNL10
4783,ENSG00000202056.1,RNA5SP19
4784,ENSG00000183929.6,DUSP5P1
4785,ENSG00000199352.1,RNA5S1
4786,ENSG00000201588.1,RNA5S2
4787,ENSG00000199337.1,RNA5S3
4788,ENSG00000200381.1,RNA5S4
4789,ENSG00000199396.1,RNA5S5
4790,ENSG00000200624.1,RNA5S6
4791,ENSG00000202521.1,RNA5S7
4792,ENSG00000200343.1,RNA5S8
4793,ENSG00000201321.1,RNA5S9
4794,ENSG00000199910.1,RNA5S10
4795,ENSG00000199334.1,RNA5S11
4796,ENSG00000199270.1,RNA5S12
4797,ENSG00000202526.1,RNA5S13
4798,ENSG00000201355.1,RNA5S14
4799,ENSG00000201925.1,RNA5S15
4800,ENSG00000202257.1,RNA5S16
4801,ENSG00000200370.1,RNA5S17
4802,ENSG00000212237.1,RNA5SP18
4803,ENSG00000206878.1,SNORA51
4804,ENSG00000234975.5,FTH1P2
4805,ENSG00000116574.4,RHOU
4806,ENSG00000271475.1,RP4-799G3.1
4807,ENSG00000271399.1,RP4-799G3.2
4808,ENSG00000229840.2,ISCA1P2
4809,ENSG00000236975.1,RP5-1065P14.2
4810,ENSG00000233920.1,RP5-1061H20.5
4811,ENSG00000177800.2,TMEM78
4812,ENSG00000177788.5,RP5-1061H20.4
4813,ENSG00000240524.2,RP5-1061H20.3
4814,ENSG00000168118.7,RAB4A
4815,ENSG00000237481.1,RP4-803J11.2
4816,ENSG00000154429.6,CCSAP
4817,ENSG00000252506.1,RNU6-180P
4818,ENSG00000252051.1,RN7SKP276
4819,ENSG00000230331.1,RP5-1068B5.1
4820,ENSG00000143632.10,ACTA1
4821,ENSG00000226920.1,RP5-1068B5.3
4822,ENSG00000069248.9,NUP133
4823,ENSG00000223635.1,RP4-613A2.1
4824,ENSG00000135776.4,ABCB10
4825,ENSG00000199672.1,RNU4-21P
4826,ENSG00000201492.1,RNA5SP78
4827,ENSG00000229367.1,HMGN2P19
4828,ENSG00000135801.5,TAF5L
4829,ENSG00000135763.5,URB2
4830,ENSG00000213028.3,RP11-108F13.2
4831,ENSG00000225984.1,HMGB1P26
4832,ENSG00000227043.1,RP11-286M16.1
4833,ENSG00000228058.1,RP11-552D4.1
4834,ENSG00000211525.2,BX323860.1
4835,ENSG00000143641.8,GALNT2
4836,ENSG00000227006.1,RP5-956O18.2
4837,ENSG00000203257.1,AL691479.1
4838,ENSG00000177614.5,PGBD5
4839,ENSG00000232964.2,RP11-543E8.1
4840,ENSG00000235817.2,RP11-543E8.2
4841,ENSG00000135775.9,COG2
4842,ENSG00000135744.7,AGT
4843,ENSG00000263779.1,RN7SL467P
4844,ENSG00000135773.8,CAPN9
4845,ENSG00000244137.1,RP11-99J16__A.2
4846,ENSG00000202063.1,RNA5SP79
4847,ENSG00000225656.1,RP5-858B6.1
4848,ENSG00000119280.12,C1orf198
4849,ENSG00000223393.1,RP5-858B6.3
4850,ENSG00000240502.2,RN7SL837P
4851,ENSG00000238985.1,snoU13
4852,ENSG00000143643.8,TTC13
4853,ENSG00000173409.9,ARV1
4854,ENSG00000252131.1,AL844165.1
4855,ENSG00000182118.5,FAM89A
4856,ENSG00000227934.1,RP11-423F24.3
4857,ENSG00000229595.1,RP5-1097F14.1
4858,ENSG00000119283.11,TRIM67
4859,ENSG00000235710.3,RP5-1097F14.3
4860,ENSG00000143633.8,C1orf131
4861,ENSG00000116906.7,GNPAT
4862,ENSG00000222407.1,RNA5SP80
4863,ENSG00000116903.6,EXOC8
4864,ENSG00000010072.11,SPRTN
4865,ENSG00000135766.8,EGLN1
4866,ENSG00000223982.3,SNRPD2P2
4867,ENSG00000233461.1,RP11-295G20.2
4868,ENSG00000116918.9,TSNAX
4869,ENSG00000229228.1,LINC00582
4870,ENSG00000162946.16,DISC1
4871,ENSG00000222986.1,RNU5A-5P
4872,ENSG00000226758.1,DISC1-IT1
4873,ENSG00000235152.1,RP5-865N13.2
4874,ENSG00000236372.1,RP5-865N13.1
4875,ENSG00000224436.1,RP11-284L19.1
4876,ENSG00000242794.2,RN7SL299P
4877,ENSG00000116991.6,SIPA1L2
4878,ENSG00000238382.1,RNU6-1211P
4879,ENSG00000225919.1,RP11-66A2.1
4880,ENSG00000236497.1,RP11-66A2.2
4881,ENSG00000212916.3,MAP10
4882,ENSG00000206835.1,RNU1-74P
4883,ENSG00000232175.1,RP4-659I19.1
4884,ENSG00000135778.7,NTPCR
4885,ENSG00000135749.14,PCNXL2
4886,ENSG00000231940.1,RPS7P3
4887,ENSG00000251508.1,RP5-862P8.3
4888,ENSG00000143674.6,MLK4
4889,ENSG00000252501.1,RNU4-77P
4890,ENSG00000135750.10,KCNK1
4891,ENSG00000265744.1,MIR4427
4892,ENSG00000225486.1,RP11-301G21.1
4893,ENSG00000183780.8,SLC35F3
4894,ENSG00000234453.1,RP11-488L4.1
4895,ENSG00000236101.1,RAC1P7
4896,ENSG00000233332.1,RP4-799P18.2
4897,ENSG00000231272.1,RP4-799P18.4
4898,ENSG00000236244.1,RP4-799P18.3
4899,ENSG00000232166.1,RP4-799P18.5
4900,ENSG00000264377.1,MIR4671
4901,ENSG00000235605.1,RP5-827C21.1
4902,ENSG00000236358.1,RP5-827C21.2
4903,ENSG00000273367.1,RP5-827C21.6
4904,ENSG00000231663.1,RP5-827C21.4
4905,ENSG00000168275.10,COA6
4906,ENSG00000059588.5,TARBP1
4907,ENSG00000231768.1,RP5-855F14.1
4908,ENSG00000230404.1,RP5-855F14.2
4909,ENSG00000212144.1,U8
4910,ENSG00000168264.6,IRF2BP2
4911,ENSG00000224939.1,LINC00184
4912,ENSG00000272362.1,RP4-781K5.9
4913,ENSG00000228044.2,RP4-781K5.4
4914,ENSG00000241475.1,RP4-781K5.5
4915,ENSG00000230628.1,RP4-781K5.6
4916,ENSG00000224037.2,RP4-781K5.7
4917,ENSG00000227630.2,RP4-781K5.8
4918,ENSG00000201638.1,RNY4P16
4919,ENSG00000239690.2,RN7SL668P
4920,ENSG00000237520.1,RP11-443B7.2
4921,ENSG00000238005.2,RP11-443B7.1
4922,ENSG00000258082.1,RP11-443B7.3
4923,ENSG00000233018.1,RP4-597N16.1
4924,ENSG00000273416.1,RP4-597N16.4
4925,ENSG00000173726.6,TOMM20
4926,ENSG00000207181.1,SNORA14B
4927,ENSG00000188739.10,RBM34
4928,ENSG00000054267.16,ARID4B
4929,ENSG00000232686.1,ARID4B-IT1
4930,ENSG00000263439.1,MIR4753
4931,ENSG00000236863.2,RPL23AP23
4932,ENSG00000234086.2,AL391994.1
4933,ENSG00000152904.7,GGPS1
4934,ENSG00000227962.1,RP11-382D8.3
4935,ENSG00000230026.2,RP11-382D8.5
4936,ENSG00000116957.8,TBCE
4937,ENSG00000243533.2,RP11-293G6__A.2
4938,ENSG00000229795.2,RP11-293G6__A.3
4939,ENSG00000162885.8,B3GALNT2
4940,ENSG00000238236.1,RP4-534P7.2
4941,ENSG00000235638.1,MTND6P14
4942,ENSG00000231199.2,MTND5P19
4943,ENSG00000226663.2,MTND4P10
4944,ENSG00000231582.2,RP11-293G6__B.4
4945,ENSG00000232714.1,MTND3P8
4946,ENSG00000235761.2,RP11-293G6__B.2
4947,ENSG00000168243.6,GNG4
4948,ENSG00000270710.1,RP11-293G6__B.8
4949,ENSG00000227236.2,RP11-365D9.1
4950,ENSG00000143669.9,LYST
4951,ENSG00000235674.2,LDHAP2
4952,ENSG00000229463.2,LYST-AS1
4953,ENSG00000222831.1,MIR1537
4954,ENSG00000252056.1,RNU5E-2P
4955,ENSG00000206803.1,RNU6-968P
4956,ENSG00000237845.1,RP5-940F7.2
4957,ENSG00000229291.1,RP4-580N22.2
4958,ENSG00000116962.10,NID1
4959,ENSG00000252822.1,Y_RNA
4960,ENSG00000235371.1,RP4-764D2.1
4961,ENSG00000077585.9,GPR137B
4962,ENSG00000086619.9,ERO1LB
4963,ENSG00000222650.1,RNU2-70P
4964,ENSG00000237922.1,RP11-478H16.1
4965,ENSG00000252638.1,snoU13
4966,ENSG00000186197.8,EDARADD
4967,ENSG00000116977.14,LGALS8
4968,ENSG00000223776.4,LGALS8-AS1
4969,ENSG00000273058.1,RP11-385F5.5
4970,ENSG00000230325.1,RP11-385F5.4
4971,ENSG00000119285.6,HEATR1
4972,ENSG00000077522.8,ACTN2
4973,ENSG00000116984.8,MTR
4974,ENSG00000226498.2,RP11-182B22.2
4975,ENSG00000237991.2,RPL35P1
4976,ENSG00000244020.2,MT1HL1
4977,ENSG00000198626.11,RYR2
4978,ENSG00000252396.1,RN7SKP195
4979,ENSG00000266262.1,MIR4428
4980,ENSG00000252290.1,SNORA25
4981,ENSG00000237250.3,RP11-193H5.1
4982,ENSG00000116996.5,ZP4
4983,ENSG00000270188.1,MTRNR2L11
4984,ENSG00000232154.2,RP11-193H5.5
4985,ENSG00000225723.1,MTND6P15
4986,ENSG00000227860.1,MTND5P18
4987,ENSG00000230019.1,YWHAQP9
4988,ENSG00000232989.1,RP11-136B18.1
4989,ENSG00000234464.1,RP11-136B18.2
4990,ENSG00000252371.1,RNU6-725P
4991,ENSG00000215808.2,RP11-371I1.2
4992,ENSG00000231877.1,RP11-177F15.1
4993,ENSG00000215149.3,KRT18P32
4994,ENSG00000224783.1,MIPEPP2
4995,ENSG00000227854.1,RP11-307O1.1
4996,ENSG00000259776.1,RP11-544D21.2
4997,ENSG00000227185.2,RP11-544D21.1
4998,ENSG00000133019.7,CHRM3
4999,ENSG00000233355.2,CHRM3-AS2
5000,ENSG00000234601.1,CHRM3-AS1
5001,ENSG00000231979.1,RP11-35L17.3
5002,ENSG00000215805.3,RP11-438O11.1
5003,ENSG00000217327.3,RPS7P5
5004,ENSG00000155816.15,FMN2
5005,ENSG00000228818.1,RP11-567G24.1
5006,ENSG00000202041.1,Y_RNA
5007,ENSG00000223694.1,ADH5P3
5008,ENSG00000233735.1,RP11-567G24.3
5009,ENSG00000252317.1,Y_RNA
5010,ENSG00000233519.1,RP11-177F11.1
5011,ENSG00000268365.1,AL646016.1
5012,ENSG00000180875.4,GREM2
5013,ENSG00000224359.1,RP11-467I20.2
5014,ENSG00000226014.1,RP11-467I20.4
5015,ENSG00000231440.1,RP11-467I20.6
5016,ENSG00000228844.1,RP11-467I20.3
5017,ENSG00000251750.1,RNU5F-8P
5018,ENSG00000234872.2,RP11-467I20.5
5019,ENSG00000199241.1,Y_RNA
5020,ENSG00000230015.2,RP11-80B9.4
5021,ENSG00000226919.1,RP11-80B9.1
5022,ENSG00000223963.2,PRKRIRP8
5023,ENSG00000182901.11,RGS7
5024,ENSG00000215802.3,RFKP1
5025,ENSG00000233615.1,HNRNPA1P42
5026,ENSG00000238085.1,RP11-435F13.2
5027,ENSG00000265831.1,MIR3123
5028,ENSG00000224348.2,RP11-306K13.1
5029,ENSG00000225554.1,RP11-527D7.1
5030,ENSG00000091483.6,FH
5031,ENSG00000117009.7,KMO
5032,ENSG00000054277.8,OPN3
5033,ENSG00000203668.1,CHML
5034,ENSG00000162843.13,WDR64
5035,ENSG00000229022.1,RP11-553N16.1
5036,ENSG00000174371.12,EXO1
5037,ENSG00000235990.2,RP11-323D18.5
5038,ENSG00000196289.5,BECN1P1
5039,ENSG00000213026.4,CFL1P4
5040,ENSG00000197769.5,MAP1LC3C
5041,ENSG00000223119.1,RNU6-1139P
5042,ENSG00000224625.2,TUBB8P6
5043,ENSG00000180287.12,PLD5
5044,ENSG00000222120.1,RNA5SP81
5045,ENSG00000272865.1,RP11-561I11.4
5046,ENSG00000252084.1,RN7SKP12
5047,ENSG00000224525.2,RP11-561I11.3
5048,ENSG00000226750.1,RP11-513D4.3
5049,ENSG00000235467.1,RP11-513D4.2
5050,ENSG00000213690.3,RP11-513D4.1
5051,ENSG00000270859.1,RP11-435I3.1
5052,ENSG00000215800.2,RSL24D1P4
5053,ENSG00000270818.1,RP11-498M14.1
5054,ENSG00000264972.1,AL445675.1
5055,ENSG00000230199.1,RP11-331N16.1
5056,ENSG00000234116.1,RP11-261C10.1
5057,ENSG00000231512.1,RP11-261C10.2
5058,ENSG00000253326.2,RP11-261C10.7
5059,ENSG00000214837.4,RP11-261C10.3
5060,ENSG00000212230.1,RNU6-747P
5061,ENSG00000143702.11,CEP170
5062,ENSG00000227230.1,RP11-261C10.5
5063,ENSG00000232085.1,RP11-261C10.4
5064,ENSG00000269795.1,AC092782.1
5065,ENSG00000054282.11,SDCCAG8
5066,ENSG00000224727.1,FCF1P7
5067,ENSG00000265201.1,MIR4677
5068,ENSG00000117020.12,AKT3
5069,ENSG00000236031.1,RP11-269F20.1
5070,ENSG00000226766.1,FABP7P1
5071,ENSG00000232184.1,RP11-370K11.1
5072,ENSG00000228939.1,AKT3-IT1
5073,ENSG00000226828.1,RP11-278H7.1
5074,ENSG00000179456.9,ZBTB18
5075,ENSG00000268146.1,AL590483.1
5076,ENSG00000229960.1,RP11-278H7.4
5077,ENSG00000244066.2,RN7SL148P
5078,ENSG00000237759.1,RP11-278H7.3
5079,ENSG00000173728.6,C1orf100
5080,ENSG00000240963.1,RP11-518L10.5
5081,ENSG00000225401.2,TGIF2P1
5082,ENSG00000035687.9,ADSS
5083,ENSG00000179397.13,C1orf101
5084,ENSG00000238952.1,AC099757.1
5085,ENSG00000227735.1,RP11-523K4.2
5086,ENSG00000121644.14,DESI2
5087,ENSG00000232059.2,RP11-173A6.2
5088,ENSG00000203667.5,COX20
5089,ENSG00000188206.5,HNRNPU-AS1
5090,ENSG00000153187.12,HNRNPU
5091,ENSG00000273175.1,RP11-11N7.4
5092,ENSG00000201758.1,RN7SKP55
5093,ENSG00000252073.1,RNU6-947P
5094,ENSG00000272195.1,RP11-156E8.1
5095,ENSG00000203666.8,EFCAB2
5096,ENSG00000252282.1,RNU6-1089P
5097,ENSG00000251754.1,RNU6-999P
5098,ENSG00000201170.1,RNU1-132P
5099,ENSG00000162849.11,KIF26B
5100,ENSG00000232192.1,RP11-62I21.1
5101,ENSG00000232793.2,DNAJC19P8
5102,ENSG00000221165.1,AL359983.1
5103,ENSG00000238224.1,RP11-522M21.2
5104,ENSG00000231612.1,RP11-522M21.3
5105,ENSG00000185420.14,SMYD3
5106,ENSG00000235096.1,RP11-83A16.1
5107,ENSG00000226876.2,RP11-36N20.1
5108,ENSG00000225222.2,CHCHD4P5
5109,ENSG00000202184.1,RNU6-1283P
5110,ENSG00000230184.1,SMYD3-IT1
5111,ENSG00000207326.1,Y_RNA
5112,ENSG00000227728.2,RP11-690C23.4
5113,ENSG00000242042.1,RP11-690C23.2
5114,ENSG00000230813.1,RP11-690C23.5
5115,ENSG00000229112.1,RP11-690C23.3
5116,ENSG00000162851.6,TFB2M
5117,ENSG00000162852.9,CNST
5118,ENSG00000225300.1,RP11-439E19.1
5119,ENSG00000228955.2,RP11-452J6.2
5120,ENSG00000260698.1,RP11-439E19.9
5121,ENSG00000235021.1,RP11-439E19.7
5122,ENSG00000143653.9,SCCPDH
5123,ENSG00000228879.1,RP11-439E19.6
5124,ENSG00000223519.3,RP11-439E19.8
5125,ENSG00000260855.1,RP11-439E19.10
5126,ENSG00000227953.2,RP11-439E19.3
5127,ENSG00000252495.1,SNORD112
5128,ENSG00000235386.1,RP11-397A15.4
5129,ENSG00000252011.1,SNORA25
5130,ENSG00000153207.10,AHCTF1
5131,ENSG00000135747.7,ZNF670
